"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"HUMNYLRZRPPJDN-UHFFFAOYSA-N";NA;0.152531009051291;0.0692422883673904;0.0531708667959014;0.106439854502195;0.365958974875747;0.111155885445701;0.085297418630752;0.0331568447668026;0.643612759001297;0.32403793448113;0.324344704794755;0.098527926674505;0.222418168399146;0.161647349430005;NA;NA;0.00877061615479172;NA;0.59745169076771;0.0127946127946128;0.0361050036621119;0.195495777291211;0.397527181487339;0.114960734771224;0.0663358235652941;0.221853623659313;0.126543015245293;0.119677190676588;0.77635317349845;NA;0.0817907196713835;0.0345792870273851;0.00649853467129669;0.321144398121483;0.0441746274848883;0.0769993820287419;0.0392049925977969;0.0197982780761078;0.482046918466529;0.640344363772751;0.0927384661134188;NA;0.0498349086851666;0.113424186691394;0.0615283523486781;0.062753019631371;0.105879922554765;0.10022158469567;0.184529924292994;0.264492753623188;0.155562695295663;0.0526545522226423;0.114553876370971;0.123842179172357;0.0395363719363659;0.0951271657600514;0.225292928533935;0.0277131987448394;0.0226967674697427;0.0504023757945578;NA;0.12466577540107;0.247513048133113;0.138775510204082;0.132119761535347;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0174611973392461;0.0244339314354096;0.276497695852535
"DTUQWGWMVIHBKE-UHFFFAOYSA-N";NA;0.0435802883003688;0.0455648848753456;0.0443090556632512;0.0699260505350245;0.0602353477587128;0.343740723831546;NA;0.0489465469729443;0.171284987903676;0.0735187523557932;0.243233914439721;0.10753384913153;0.25117236502231;0.148552618323987;NA;NA;0.0219265403869793;NA;NA;NA;0.0559008273365299;NA;0.00550038407208392;NA;0.0564834399235033;0.0835542291142766;0.0508746037622724;NA;NA;NA;0.0946191075325303;0.125993297130562;NA;0.287304175972968;NA;0.100087823872603;NA;0.0679089345494164;0.393119321515357;0.593145238660427;0.113878419088523;NA;NA;NA;0.173861986557356;0.0713379917156005;0.126586947756936;NA;NA;NA;0.0899469022881669;0.0592064847979599;0.251397463042591;NA;NA;0.237507407014994;NA;0.0274643647644572;0.208617026616965;0.00526904861230959;NA;NA;0.287259669001204;0.293877551020408;0.134216900607336;0.107337492542852;0.101201280425842;0.144728780535718;0.0468120002733548;0.0185596816167489;0.455548531777088;0.0257823668993113;0.410651980570569;0.091810189986887;NA;NA;NA
"KWOLFJPFCHCOCG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0653410480617006;0.031986531986532;0.0263223858556713;0.143830271176549;0.313440445897815;0.700952076947177;0.101958879140308;0.044708778441578;0.113926598893932;NA;NA;0.00657796211609379;NA;0.375461942521789;0.0255892255892256;0.0242231186939726;NA;0.0409328594678009;0.188591641361717;0.0952238016955365;0.22259735775918;0.0586132457731185;0.179506171038414;0.921638620026205;NA;0.130905771699828;0.152084081673913;0.0232413995388394;0.287304175972968;0.270770959955856;0.0787767740290301;NA;0.0959726188658515;0.45498075049259;0.993611942252757;0.133771108118049;NA;0.0698303471686988;0.0447153923623689;0.0931683127742222;0;0.0816634797192098;0;NA;NA;0.280255611079628;0.0329987544966895;0.0183545284263677;0.173550249970647;0.129388294171992;0.239329988728755;0.225292928533935;0.0478490359630125;0.0211389442259203;0.0527215702047185;NA;NA;0.298099656510684;0.26530612244898;0.163576847615191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KBEBGUQPQBELIU-CMDGGOBGSA-N";NA;NA;NA;NA;NA;NA;0.0959976013756366;NA;0.0201378857819744;0.0648926094981165;0.046298525065535;0.0947427710305019;NA;0.044708778441578;0.0575556565949543;NA;NA;0.0175412323095834;NA;NA;NA;0.0397636468825993;NA;0.0151260561982308;NA;NA;0.0266877632292014;0.0276586777297341;NA;NA;NA;0.0282351617568361;0.165387487688081;NA;0.0601189639737345;NA;0.0348381743705354;NA;0.0646445810518319;0.193730081472951;NA;0.0615926082934532;NA;NA;NA;0.0427901057951656;0.03025241631388;0.115122590883927;NA;NA;NA;0.0118886123899923;0.0679423948983834;NA;NA;NA;0.0404253739348941;NA;NA;NA;NA;NA;NA;0.256546371057679;0.206122448979592;0.190839655551056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QWVGKYWNOKOFNN-UHFFFAOYSA-N";NA;NA;0.0562171364768449;NA;0.0317602694783412;0.0778153653347347;0.0903371871187155;0.0248784137673027;0.00535573294582799;0.052139097724693;0.290908957530721;0.101241756687273;0.115294051714815;0.1823511694954;0.0198853004884563;NA;NA;0.00219265403869793;NA;0.727366756609216;0.0341189674523008;0.032156253517628;NA;0.0455811162398867;0.0858028129178964;0.0840732161331004;0.34289115973026;0.282574218839342;0.0755727035748933;0.955038693238095;NA;0.00837597291906813;0.102214481466134;0.0190600670658613;0.654642412662693;0.488293015348046;0.0262996164438616;0.0304635964632786;0;0.144924077690717;0;0.0716516853057367;NA;0.621358283596548;0;0.00130156199385607;0.0184875877473711;0.102041751724096;0.0271318770080505;0.162421078690528;NA;0.116740557616072;0.0286307994464778;0.04141636594562;0.92005645747299;0.204851952931715;0.0357891553319643;0.357043892376626;0.0249005501224748;0.252541319231856;0.050606777734467;NA;NA;0.198733104340456;0.1;0.0209713907198963;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0239283074648928;0.0244339314354096;NA
"CHWNEIVBYREQRF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0747738336967579;NA;0.0247025022902924;0.0521990908486449;0.0735187523557932;0.111081184135997;NA;0.173748520054536;0.0396427324796788;NA;NA;0;NA;NA;NA;0.0158467615889174;NA;0.0247517283243777;NA;NA;0.067570590907755;0.0315279987351571;NA;NA;NA;0.0259092079423517;0.154611619622573;NA;0.0173283399927022;NA;0.102977926270333;NA;0.0296345091695821;0.0265164718857418;NA;0.131365355949788;NA;0.794857727255784;NA;0.0247983344864732;0.0319331061090955;0.121549547501393;NA;NA;NA;0.075189423182916;0.057022507272854;NA;NA;NA;0.037341831615539;NA;NA;0.0264236802824004;NA;NA;NA;0.231253066868894;0.183673469387755;0.119536927103409;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RRAFCDWBNXTKKO-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0959976013756366;NA;0.0354810921678925;0.0734671386599627;0.0667778767071529;0.209571189980256;0.110376790488504;0.1823511694954;0.0872243765674297;NA;NA;0.0219265403869793;NA;NA;NA;0.0119711131462523;NA;0.0192513442522938;NA;0.10115525256296;0.0378076645747019;0.0586132457731185;NA;NA;NA;0.0305613065326823;0.151649071989112;NA;0.0116165313173081;NA;0.191458930620334;NA;0.0333736020310826;0.0324345544585806;0.160231485269288;0.0601905036979716;NA;0.711317932859936;NA;0.0427901057951656;0.0352944856995267;0.113504848302659;NA;NA;NA;0.070152965037873;0.0526545522226423;0.0201394197411974;NA;NA;0.149163955634503;0.18285640446437;NA;0.0142552714817193;NA;NA;0.478275401069519;0.274613016906812;0.179591836734694;0.192936794623046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"SMQUZDBALVYZAC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0276216230816581;0.130650117714771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LHGVFZTZFXWLCP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.132819412920664;NA;NA;NA;0.044708778441578;0.0608151422599886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.669078473674062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00726651207766009;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RUVINXPYWBROJD-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.179046669464394;0.123830526017188;NA;0.0849791330489314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.145163545309893;NA;NA;NA;NA;NA;NA;0.220023656933296;NA;NA;NA;NA;NA;NA;NA;0.156382442736234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0357245508600131;NA;NA;NA;NA;NA;0.0242735813666668;NA;NA;0.312834224598931;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZRSNZINYAWTAHE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.273563433171352;0.137720010065019;NA;0.0668174673329591;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.092851801101274;NA;NA;NA;NA;NA;NA;0.279354737847032;NA;NA;NA;NA;NA;NA;NA;0.125616556480155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0136480638208893;NA;NA;NA;NA;NA;0.026102648395045;NA;NA;0.535762032085562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WTWBUQJHJGUZCY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0844872633301848;NA;0.200682345082224;0.103599808275346;0.422355741787748;0.0749352220737341;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0825405635399765;NA;NA;NA;NA;NA;NA;NA;NA;0.0864027927243849;NA;0.14105949627013;NA;NA;NA;0.0904361098475113;0.123189236068507;NA;0.102314775292231;NA;0.192185412476808;NA;0.190001577875928;NA;NA;NA;NA;NA;0.205364603555736;NA;NA;0.0838915992370981;NA;0.0349058205502693;0.018372852083812;0.0256382853752923;NA;0.332887700534759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"RDOXTESZEPMUJZ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.11957956546328;0.0177702955480733;0.0301198683953326;0.0528253781181934;NA;0.343460560822904;0.0903418215814265;0.0225995097940839;0.00330584521784578;NA;NA;NA;NA;0.71098483287903;0.021324354657688;0.0257548361690996;NA;0.0418860112952181;0.158848885093917;0.0656404535206346;NA;NA;0.070356906480096;0.452167930474814;NA;0.0856969511807019;0.152868096955105;0.000469421556425081;NA;0.365207059420758;NA;NA;NA;NA;0.295057842759318;NA;NA;0.102314775292231;0.0112035752233666;0.0460068658438457;NA;NA;0.0917224687382681;NA;NA;NA;NA;0.0141450921403312;0.793597950848057;0.0682693565572858;NA;0.225292928533935;NA;0.02112440509172;NA;NA;0.262366310160428;0.216799750189588;0.216326530612245;0.197131072767025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.114863172645751;0;0.0301198683953326;0.0688632537862082;NA;0.225151350821022;0.11091896728283;0.0225995097940839;0.17988743603128;NA;NA;NA;NA;0.0465674288520947;0.0127946127946128;0.0483275894056946;NA;0.0711540414584549;0.0704443532753458;0.0996271827380957;NA;NA;0.0387040108001362;0.0399877906227254;NA;0.00785268544504843;0.191963352529263;0.00606052980405721;0.0864027927243849;0.466909835525042;0.15576919072261;NA;NA;NA;0.133281791553758;0.123189236068507;NA;0.772330015689984;0.0149271104610335;0.112206872070558;NA;0.137369280417634;0.0866139444617154;NA;NA;NA;NA;0.0177257720413928;0.0330176854201609;0.0341779006050532;0.0838915992370981;0.147998177721853;0.0349058205502693;0.0255459758211908;0.0256382853752923;NA;0.328877005347594;0.276419681491725;0.263265306122449;0.197131072767025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"RKFAZBXYICVSKP-WAYWQWQTSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.173555987492267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SUSQOBVLVYHIEX-UHFFFAOYSA-N";NA;0.122024807241032;0.0747621213633075;0.0531708667959014;0.0340194236732682;0.0386983823927791;0.153731416914557;NA;NA;NA;NA;NA;NA;0.371609457194404;0.123186617174357;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0205065627328827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.242093054378374;0.238775510204082;0.209713907198963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BJIOGJUNALELMI-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0707353333595394;0.0456763252728189;0.0276216230816581;0.150221821628318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0975570902628957;NA;NA;NA;NA;NA;NA;0.127014782785097;NA;NA;NA;NA;NA;NA;NA;0.0774760557578351;NA;NA;0.687851097318238;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0138459239050484;NA;NA;NA;NA;NA;0.0218560319030713;NA;NA;0.293114973262032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IWDCLRJOBJJRNH-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0724156372879935;0.0462027684249906;0.00116790229177406;0.0768673773381401;NA;0.303464945737346;0.103446237259416;0.147940571731944;0.174773590249387;NA;NA;NA;NA;0.649553562946206;0.0341189674523008;0.0437920078869094;0;0.0397319997566254;0.101051786102029;0.035319078588601;NA;0.171205065024646;0.075600190927466;0.342367532181143;NA;0.0175198968625464;0.197007901635606;0.0167739429130312;0.688717420774665;0;0.149714673315623;0.0345081682772676;NA;NA;0.0796538630244776;0.123189236068507;NA;0.585505320077928;0.0130064736529292;0.119156305513427;NA;0.347898470250812;0.0271740730393179;0.0562698182085579;0.221014492753623;NA;NA;0.0162685828519206;0.296874462612671;0.458189340528737;0.0838915992370981;0.203989368994738;0.0252467930070887;0.014756168824514;0.0527215702047185;NA;0.56918449197861;0.2457063835482;0.119387755102041;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HXDOZKJGKXYMEW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.318230622565883;NA;NA;NA;0.044708778441578;0.171946211252381;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.258404723462968;NA;NA;NA;NA;NA;NA;NA;NA;0.678465489487136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.252541319231856;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LCHYEKKJCUJAKN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.0785056265426072;NA;0.168390969178053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0328409593082014;NA;NA;NA;NA;NA;NA;0.091387654721549;NA;NA;NA;NA;NA;NA;NA;0.139973217757535;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0199644987970843;NA;NA;NA;NA;NA;0.0134105137111685;NA;NA;0.334224598930481;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KJPRLNWUNMBNBZ-QPJJXVBHSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.371609457194404;0.174058486671567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JFDZBHWFFUWGJE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.409112923637318;0.0913061311527489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0126574530667026;NA;NA;NA;NA;NA;NA;0.172100440423038;NA;NA;NA;NA;NA;NA;NA;0.498842585332192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0137645890568074;NA;NA;NA;NA;NA;0.0218719368337529;NA;NA;0.490307486631016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GEWDNTWNSAZUDX-SNAWJCMRSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.144522582122331;0.106937041836455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0444150009081086;NA;NA;NA;NA;NA;NA;0.168001744274134;NA;NA;NA;NA;NA;NA;NA;0.453081469674705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0188084310638178;NA;NA;NA;NA;NA;0.026913799859804;NA;NA;0.240307486631016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QUKGYYKBILRGFE-UHFFFAOYSA-N";NA;0.0958766342608113;0.107024363638219;0.0886181113265023;0.0575128206385615;0.0816289368907172;0.163130462781113;NA;NA;NA;NA;NA;NA;0.113529973968489;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0980906923531033;NA;NA;NA;NA;0.0591007925365575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.218606414774501;0.238775510204082;0.180353960191108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KLSLBUSXWBJMEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0358408925033886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.209751854465309;NA;NA;0.035142137596361;NA;NA;NA;NA;NA;0.259956539152547;NA;NA;NA;NA;NA;0.0741763193330769;0.0579710144927536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RLSSMJSEOOYNOY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0941110442486252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.542424608208718;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.269193023152072;0.128571428571429;0.0125828344319378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IXQGCWUGDFDQMF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.192346932620762;0.0560823682586334;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00769709983785971;NA;NA;NA;NA;NA;NA;0.0272172534173255;NA;NA;NA;NA;NA;NA;NA;0.261101219650567;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0119933490187938;NA;NA;NA;NA;NA;0.0177843696485946;NA;NA;0.332887700534759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WPYMKLBDIGXBTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.147940571731944;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MWOOGOJBHIARFG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.0787025889137592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.102314775292231;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.29900298880314;0.253061224489796;0.165673986687181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"OKKJLVBELUTLKV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.107316944137705;NA;0.0489465469729443;0.151419273379231;0.106688631433292;0.116555601826519;NA;NA;0.168179709677289;NA;NA;0.0131559242321876;NA;NA;NA;0.149642525009317;NA;0.242921030427216;NA;NA;0.0818420516119404;0.0740905297948107;NA;NA;NA;0.0612771831875663;0.116728126486388;NA;0.245019505681788;NA;0.176336673523977;NA;0.0679089345494164;0.0246224381796174;NA;0.110527865317118;NA;NA;NA;0.0547846200009604;0.082947296191518;0.0843113422079196;NA;NA;NA;0.0543338568497649;0.041734664597113;NA;NA;NA;0.0389231365737074;0.137675402653143;NA;NA;NA;NA;NA;0.283646339831378;0.240816326530612;0.142605456895295;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"LFQSCWFLJHTTHZ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.114863172645751;NA;0.0354810921678925;0.179093391434663;0.0852154934875332;0.129388391782775;NA;0.0619140773233057;0.168179709677289;NA;NA;0.032889810580469;NA;NA;NA;0.152587317955024;NA;0.219724346808653;NA;NA;0.0574235854924645;0.0702212087893877;NA;NA;NA;0.0518003475179925;0.11438540228802;NA;0.0418221682978078;NA;0.148696339846206;NA;0.0646445810518319;0.0265164718857418;NA;0.121464731931136;NA;NA;NA;0.111026766202276;0.09178225215582;0.101970184413691;NA;NA;NA;0.0426988915441321;0.0329987544966895;NA;NA;NA;0.0380634801740309;0.137675402653143;NA;NA;NA;NA;NA;0.267386358567159;0.193877551020408;0.180353960191108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"BDERNNFJNOPAEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.100713994193165;NA;0.107208931160674;0.496658817221938;0.258629689826805;0.100175253986971;NA;0.0175773965065097;0.175225888151804;NA;NA;0.030697156541771;NA;NA;NA;0.125333628239502;NA;0.319823675989196;NA;NA;0.040031644843802;0.147607628897849;NA;NA;NA;0.0683982278526667;0.123684705077456;NA;0.0418221682978078;NA;0.142731774427287;NA;0.0406686976899755;0.0507169417349105;NA;0.164025793747957;NA;NA;NA;0.115102358792063;0.0431023979150679;0.134324358743603;NA;NA;NA;0.0948039043334714;0.0461026196473247;NA;NA;NA;0.0337363616040561;NA;NA;NA;NA;NA;NA;0.216799750189588;0.276530612244898;0.160431139007207;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0875576036866359
"LRHPLDYGYMQRHN-UHFFFAOYSA-N";NA;0.113308749580959;0.00206914759262426;0;0.00867121474581535;0.594301486084056;0.072331640354132;0.0355405910961467;0.139020919836249;0.453105613421419;0.395226459152986;0.0967420205260275;0.208259395026156;0.044708778441578;0.30755998770495;NA;NA;0.190527451941404;NA;0.0448932739500693;0.0341189674523008;0.0564761913736121;NA;0.735198927651197;0.294254594098655;0.101346643071547;0.0863847970203696;0.302380469114771;0.198919661396379;0.160136426816445;NA;0.101717218775203;0.107208144854923;0.0922038898018336;0.234588633523602;0.0748139122367475;0.281053425010595;NA;0.0512101056011713;0.166118616577476;0.523531429280577;0.181244191357876;NA;NA;0.065135966980266;0.202724903940316;0.0486644185662104;0.131031340555887;0.149360897910223;NA;NA;0.109374669083259;0.0592064847979599;0.0183545284263677;0.111851536202086;0.0251226234231483;0.0591743439517704;0.211071308548049;0.0478490359630125;NA;0.00526904861230959;NA;NA;0.198733104340456;0.302040816326531;0.150994013183253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"AMQJEAYHLZJPGS-UHFFFAOYSA-N";NA;0.0784445189406637;0.0227606235188669;0.00886181113265024;0.0442461360292667;0.638612577713431;0.073509789212682;NA;0.116925458357651;0.464538323970789;0.484828600145401;0.127549889033335;NA;0.354404158312677;0.454966854148522;NA;NA;0.262744369294779;NA;NA;NA;0.169896141479349;NA;0.653477578706263;NA;NA;0.34289115973026;0.441676025310001;NA;NA;NA;0.179654941825776;0.0911412068469747;NA;0.280321056748974;NA;0.3225813364162;NA;0.0613447212621784;0.382563610570139;NA;0.422416593643155;NA;NA;NA;0.253695227613015;0.187450200551295;0.414473949525115;NA;NA;NA;0.215104762213766;0.0766783049988068;NA;NA;NA;0.226052647096231;NA;NA;NA;NA;NA;NA;0.204153098095196;0.177551020408163;0.140508317823305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.230414746543779
"ZSIAUFGUXNUGDI-UHFFFAOYSA-N";NA;0.100234663090848;0.0227606235188669;0.023631496353734;0.0726057299929267;0.669478263225162;0.0740587540012675;0.0781893004115226;0.115994062581553;0.212959729737806;0.382094079624709;0.118374917461215;0.392477277497496;0.310201537517748;0.220248186126375;0.0615942028985507;NA;0.210304952919142;NA;0.0431604609243856;0.0298540965207632;0.016672555664429;NA;0.763838668883376;0.444058393625845;0.182485465040618;0.527278347328834;0.318054880263038;0.309820055589563;0.111038342728123;NA;0.159632800589017;0.0567726783305809;0.144705572875383;0.0833590943262686;0.0441746274848883;0.25193740135299;NA;0.0836622675205977;0.412488618473416;0.815511016467123;0.261981216044956;NA;0.129329982518602;0.420674712988186;0.249523633175431;0.495801056735895;0.598327589274054;0.684220684065716;NA;NA;0.232994469817127;0.0935180473294306;0.23975673417042;0.128971144749038;0.104148273437404;0.342295746167714;0.0725318912280605;0.469838846371799;0.0432397489587915;0.0639503035883068;NA;NA;0.258353035642593;0.248979591836735;0.135743617851745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
