"","ac1A","ac1B","ac2A","ac2B","ac3A","ac3B","ac4","Or1a","Or2a","Or7a","Or9a","Or10a","Or13a","Or19a","Or22a","Or22b","Or22c","Or23a","Or24a","Or30a","Or33a","Or33b","Or33c","Or35a","Or42a","Or42b","Or43a","Or43b","Or45a","Or45b","Or46a","Or47a","Or47b","Or49a","Or49b","Or59a","Or59b","Or59c","Or65a","Or67a","Or67b","Or67c","Or67d","Or71a","Or74a","Or82a","Or85a","Or85b","Or85c","Or85d","Or85e","Or85f","Or88a","Or92a","Or94a","Or94b","Or98a","Gr21a.Gr63a","ab2B","ab4B","ab5B","pb2A","Or69a","ac1","ac2","ac3_noOr35a","Ir31a","Ir41a","Ir75a","Ir75d","Ir76a","Ir84a","Ir92a","Ir64a.DC4","Ir64a.DP1m","ac1BC","ac2BC","Or83c"
"RKFAZBXYICVSKP-WAYWQWQTSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201892404797006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SUSQOBVLVYHIEX-UHFFFAOYSA-N",NA,0.122024807241032,0.0747964745105478,0.0531708667959014,0.0340285425478885,0.0398974860477759,0.153955235543385,NA,NA,NA,NA,NA,NA,0.37642919653778,0.145140937338262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233307545853059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00796806765433281,NA,NA,NA,NA,0.242093054378374,0.238775510204082,0.209713907198963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BJIOGJUNALELMI-ONEGZZNKSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0698326805631135,0.0625481810329721,0.0279798729079668,0.174915700221168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115086929577055,NA,NA,NA,NA,NA,NA,0.124158827028274,NA,NA,NA,NA,NA,NA,NA,0.0775094889705937,NA,NA,0.707467843372744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0258781575824733,NA,NA,NA,NA,NA,0.0237439076510841,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IWDCLRJOBJJRNH-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0725210677131388,0.0462027684249906,0,0.17034854490822,NA,0.266861780966626,0.125452590400675,0.149859346887564,0.202363501033087,NA,NA,NA,NA,0.649259295522727,0.0341189674523008,0.0627959367061776,0,0.0401548494813596,0.0418190048128406,0.0598506298093932,NA,0.161760449402376,0.0756203443448664,0.342752912453387,0.603416124221907,0.0189795758222036,0.234031559495109,0.0167157332835296,0.718800601363456,0,0.0672571165578831,0.0196938718750268,NA,NA,0.079688219571378,0.127185871895722,NA,0.598636471360846,0.0129910927071281,0.0449071509302182,NA,0.357264173908945,0.0270111829874077,0.027700955976148,0.221014492753623,NA,NA,0.0286521261249562,0.297468526628089,0.458162978996312,0.0690853223423712,0.208076859243795,0.00951674857441372,0.0141824135469025,0.0552111076922157,NA,0,0.2457063835482,0.119387755102041,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HXDOZKJGKXYMEW-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410332780504014,NA,NA,NA,0.0452886470490027,0.199653970170153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340604611561678,NA,NA,NA,NA,NA,NA,NA,NA,0.69772987207316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303278223076606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LCHYEKKJCUJAKN-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0997882927670622,NA,0.195087871038012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.061955598711273,NA,NA,NA,NA,NA,NA,0.0679711793955682,NA,NA,NA,NA,NA,NA,NA,0.14003360111953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0314950223057854,NA,NA,NA,NA,NA,0.0153597611277358,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KJPRLNWUNMBNBZ-QPJJXVBHSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37642919653778,0.202084211775119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JFDZBHWFFUWGJE-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.399087365572691,0.114540584537858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0517937784535445,NA,NA,NA,NA,NA,NA,0.208266773302695,NA,NA,NA,NA,NA,NA,NA,0.49905753386831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257768358642079,NA,NA,NA,NA,NA,0.0214722672383409,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GEWDNTWNSAZUDX-SNAWJCMRSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140271592684015,0.132769874573529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0791821799067586,NA,NA,NA,NA,NA,NA,0.207751477578846,NA,NA,NA,NA,NA,NA,NA,0.453276678047148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307071954644467,NA,NA,NA,NA,NA,0.304502434920106,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QUKGYYKBILRGFE-UHFFFAOYSA-N",NA,0.0958766342608113,0.107073541265276,0.0886181113265024,0.0576770013302126,0.0846734865317355,0.163367965545561,NA,NA,NA,NA,NA,NA,0.115002446941377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0877891431263708,NA,NA,NA,NA,0.0750507459296242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218606414774501,0.238775510204082,0.180353960191108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KLSLBUSXWBJMEC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358408925033886,NA,NA,NA,NA,NA,NA,NA,0.0575189390375305,NA,NA,NA,0.303127736692033,NA,NA,0.0186975820431652,NA,NA,NA,NA,NA,0.188651679580242,NA,NA,NA,NA,NA,0.0385247346036969,0.0579710144927536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RLSSMJSEOOYNOY-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.094248061166208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504013640170064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269193023152072,0.128571428571429,0.0125828344319378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IXQGCWUGDFDQMF-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186421224763226,0.0742702118618312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0447233395648369,NA,NA,NA,NA,NA,NA,0.0170524858668302,NA,NA,NA,NA,NA,NA,NA,0.261213764874973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0232534025095645,NA,NA,NA,NA,NA,0.0185131567006886,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WPYMKLBDIGXBTP-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149859346887564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MWOOGOJBHIARFG-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0788171725550826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127845374362093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29900298880314,0.253061224489796,0.165673986687181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OKKJLVBELUTLKV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.107473187615902,NA,0.0506404088651569,0.185918752893223,0.151476156008167,0.111311020145324,NA,NA,0.19351580298805,NA,NA,0.0128777425626071,NA,NA,NA,0.123222573743331,NA,0.250516246229472,NA,NA,0.0860116835884444,0.0862131313044193,NA,NA,NA,0.063813384218341,0.130576302607712,NA,0.271919031137429,NA,0.133512534567337,NA,0.0689954280716062,0.0361822154991547,NA,0.11553040021899,NA,NA,NA,0.0407627113527362,0.0777267136578682,0.0852053408069184,NA,NA,NA,0.0548140208292828,0.0396773518415229,NA,NA,NA,0.0254605115945709,0.140434109485038,NA,NA,NA,NA,NA,0.283646339831378,0.240816326530612,0.142605456895295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783410138248848
"LFQSCWFLJHTTHZ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.115030402730013,NA,0.036734716539946,0.220005018841344,0.139902943889119,0.123887221518874,NA,0.0627170970220962,0.19351580298805,NA,NA,0.0324419312246174,NA,NA,NA,0.126320903216171,NA,0.225289801817055,NA,NA,0.0608408232517425,0.0826583087325964,NA,NA,NA,0.0541056752985325,0.125587971381574,NA,0.0319443345280038,NA,0.105556474411907,NA,0.0655841898835207,0.0382872891547413,NA,0.126516109547619,NA,NA,NA,0.0544956905157935,0.0860294347096944,0.104052371794445,NA,NA,NA,0.0414191957662505,0.0313907898095471,NA,NA,NA,0.0247368496271414,0.140434109485038,NA,NA,NA,NA,NA,0.267386358567159,0.193877551020408,0.180353960191108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783410138248848
"BDERNNFJNOPAEC-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.100860624391055,NA,0.128758211896909,0.689875159281987,0.224167533962201,0.0953531343807035,NA,0.0178053736687061,0.203640121562255,NA,NA,0.0300480659794166,NA,NA,NA,0.0994984723436622,NA,0.331831974879085,NA,NA,0.041380574583562,0.153754760169054,NA,NA,NA,0.0711081310013763,0.145091330675074,NA,0.0319443345280038,NA,0.0998213399849463,NA,0.0408970155426595,0.0640150766176352,NA,0.16988019196611,NA,NA,NA,0.0562168466859282,0.0456490930461306,0.1384957211794,NA,NA,NA,0.10012868853117,0.0438206328575108,NA,NA,NA,0.0210909142870051,NA,NA,NA,NA,NA,NA,0.216799750189588,0.276530612244898,0.160431139007207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875576036866359
"LRHPLDYGYMQRHN-UHFFFAOYSA-N",NA,0.113308749580959,0.00207009836462772,0,0.0086743584460205,0.61346299414351,0.0724369484875627,0.0355405910961467,0.14076126403392,0.64235511929517,0.341980582721097,0.0913053171794829,0.273711090889255,0.0452886470490027,0.36125219211108,NA,NA,0.196835224551077,NA,0.0448729359382248,0.0341189674523008,0.0895468163974458,NA,0.748377508095651,0.285046573106615,0.118693221584447,0.0906950034577459,0.295947663041969,0.198972689185279,0.160316681700346,NA,0.105458337801404,0.109946597020205,0.0918839200551974,0.264292047875384,0.0748127813202544,0.272049119829604,NA,0.0516633864569613,0.182598182841451,0.523757216038529,0.186338376306861,NA,0.0760528634334237,0.0650589397394816,0.0863380420052848,0.0497731482815348,0.135256256501377,0.148465581099278,NA,NA,0.116184765277499,0.0562504759054746,0.0310337498393561,0.112075357989053,0.0251211780144638,0.0453919462596995,0.215300705010215,0.0187266986011425,NA,0.00538522958537578,NA,NA,0.198733104340456,0.302040816326531,0.150994013183253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15668202764977
"AMQJEAYHLZJPGS-UHFFFAOYSA-N",NA,0.0784445189406637,0.0227710820109049,0.00886181113265024,0.0443241717833996,0.659209393735044,0.0736168126211512,NA,0.14056925714679,0.643283642494068,0.4554559056921,0.122080864048655,NA,0.359000746564686,0.53446789688424,NA,NA,0.267244386299691,NA,NA,NA,0.145257320170448,NA,0.669023466318982,NA,NA,0.35541651413662,0.423921275627593,NA,NA,NA,0.185105820012307,0.0726861168891152,NA,0.293004097276942,NA,0.310689527368724,NA,0.0621465858346767,0.397745780820199,NA,0.43415329192482,NA,NA,NA,0.18467734714031,0.223668718096092,0.428163824482674,NA,NA,NA,0.216203831929791,0.0728235999694261,NA,NA,NA,0.197534633775854,NA,NA,NA,NA,NA,NA,0.204153098095196,0.177551020408163,0.140508317823305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230414746543779
"ZSIAUFGUXNUGDI-UHFFFAOYSA-N",NA,0.100234663090848,0.0227710820109049,0.023631496353734,0.072862583203491,0.690521770847686,0.0741665766513538,0.0781893004115226,0.119919330134043,0.383827378215873,0.335822747681442,0.117847924963614,0.597489088695142,0.314224821978907,0.258159124668521,0.0615942028985507,NA,0.217280239101599,NA,0.0431409079292873,0.0298540965207632,0.0322572984538794,NA,0.779999395689408,0.449547402361268,0.213020130438019,0.546342010665621,0.311123582837529,0.309902647085996,0.111163331176878,NA,0.163838556724256,0.0466016566667415,0.144203409619697,0.0796442855881536,0.0441739597238622,0.231579862175143,NA,0.0813220753161067,0.427750081588883,0.8158626514637,0.266866470576409,NA,0.15425060856459,0.420177239565874,0.0789530080397309,0.550587968827461,0.62069790328778,0.680119247281316,NA,NA,0.239408678903813,0.0888122377990903,0.0563946567521537,0.129229223923139,0.104142281355431,0.313390686888052,0.0739852679388245,0.243761587710003,0.0432142402610176,0.0648514597385839,NA,NA,0.258353035642593,0.248979591836735,0.135743617851745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15668202764977
"KBPLFHHGFOOTCA-UHFFFAOYSA-N",NA,0.165605095541401,0.050562638812076,0.0827102372380689,0.106260664380549,0.620171359168495,0.116323647102399,NA,0.0301846215266491,0.0626381100372844,0.136973586893031,0.0709114546561379,NA,0.514345759591449,0.12586823872026,NA,NA,0.0214629042710119,NA,NA,NA,0.0426392115653571,NA,0.784588884007141,NA,NA,0.046246112801854,0.13598064730994,NA,NA,NA,0.0492593657888016,0.0648746709255461,NA,0.0127581478064865,NA,0.0179996490183261,NA,0.0445195814227108,0.128722166438322,NA,0.0959470997044002,NA,NA,NA,0.111941039607317,0.0540093838263919,0.153971702139793,NA,NA,NA,0.0669367194487475,0.014702690403909,NA,NA,NA,0.0577244099388046,0.150963729854778,NA,NA,NA,NA,NA,0.225833073114154,0.202040816326531,0.234879576062839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184331797235023
"SJWFXCIHNDVPSH-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15668202764977
"JYVLIDXNZAXMDK-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.0693706536624438,NA,0.16282494376367,0.277673624794243,0.577014178605779,0.132971830025657,NA,0.0975739969682833,0.354964555718092,NA,NA,0.196835224551077,NA,NA,NA,0.154805123531115,NA,0.609607362575837,NA,NA,0.414434274809201,0.633655807365143,NA,NA,NA,0.223598574247868,0.0561392483992294,NA,0.286399483798286,NA,0.239926049559355,NA,0.0856949276306207,0.102377973903966,NA,0.283303521285319,NA,NA,NA,0.200452804587127,0.21124977004032,0.354719309660104,NA,NA,NA,0.233525010225342,0.0666086784454443,NA,NA,NA,0.218411936100222,NA,NA,0.309469585037849,NA,NA,NA,0.238479725208547,0.195918367346939,0.186645377407077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308755760368664
"PHTQWCKDNZKARW-UHFFFAOYSA-N",NA,0.0392222594703319,0,0.0177236222653005,0.00551574708801217,0.609986979720754,0.0771084503112705,NA,0.113882056718577,0.523947292289065,0.329123259678192,0.137693334331696,0.175388049324161,NA,0.303832143402501,NA,NA,0.175865364102837,NA,NA,NA,0.117101152478919,NA,0.784588884007141,NA,0.0917360564088778,0.284796947461425,0.21063192131822,NA,NA,NA,0.0906251056689669,0.058510147486857,NA,0.261060869617813,NA,0.158949743804395,NA,0.055187449720182,0.187946751752634,0.477859105303311,0.199424829195258,NA,0.112005401835099,NA,0.118446228389656,0.0181763070602579,0.096810969438262,NA,NA,NA,0.152533269758124,0.0645370379374503,0.0285675326266028,NA,NA,0.0556052328727023,NA,0.0227006333538191,0.0218377107403466,0.0552111076922157,NA,0,0.288163001293661,0.178061224489796,0.140508317823305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230414746543779
"ASUAYTHWZCLXAN-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.14726172429712,0.743963530349765,0.241660367536778,0.0935930381048378,NA,0.13243089691447,0.324621048617018,NA,NA,0.141977413230926,NA,NA,NA,0.142075551152709,NA,0.640786849734979,NA,NA,0.208290171411648,0.224851211605512,NA,NA,NA,0.0784156181416572,0.109946597020205,NA,0.288055757157509,NA,0.175991970415494,NA,0.0723814517639038,0.536520650134038,NA,0.274095196702705,NA,NA,NA,0.138097355994843,0.0700570453376076,0.100437484141969,NA,NA,NA,0.140870868828905,0.0707519594614322,NA,NA,NA,0.626325437809156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VHVMXWZXFBOANQ-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.134431661229802,0.376428638779979,0.545103425396336,0.0900799821369617,NA,0.0452886470490027,0.203640121562255,NA,NA,0.161288993721351,NA,NA,NA,0.151625452468521,NA,0.24452038614393,NA,NA,0.297149478924118,0.402592340196656,NA,NA,NA,0.127517496611843,0.0394390976666908,NA,0.286399483798286,NA,0.239926049559355,NA,0.055187449720182,0.0467627783153257,NA,0.323588395596404,NA,NA,NA,0.149306957025105,0.095083951734136,0.0930026625505058,NA,NA,NA,0.149552153908435,0.0438206328575108,NA,NA,NA,0.0220023981220392,NA,NA,0.312123025878382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VSMOENVRRABVKN-UHFFFAOYSA-N",NA,0.13945692256118,0.0792658368248451,0.0531708667959014,0.196014324972446,0.428590374821093,0.128756800001162,0.0995136550692106,0.113355327770998,0.16806900530189,0.225551709482016,0.0988656997925133,0.868828905785339,0.0279798729079668,0.389496338560562,0.0615942028985507,NA,0.0942865484629245,NA,0.0176295401932474,0.021324354657688,0.00249701078459564,NA,0.604290085264932,0.126981313948385,0.0873984273242117,0.41677100225442,0.198821816977862,0.176030684545344,0.0924655912768021,NA,0.252428410494812,0.0998049993910075,0.123217187083025,0.253816752583498,0.0460050420202251,0.106652304768103,0.260109686503979,0.0948117539960456,0.420431405644485,0.238055010789308,0.210631721773607,NA,0.124330618704855,0.0910928632556583,0.0703902112083949,0.176404056985831,0.413827988365179,0.718899006056176,0.46697152898364,NA,0.119290241489519,0.0197413070088934,0.0118557702434718,0.0691392023083115,0.0951459600603277,0.623283266138361,0.141596518171613,0.0644749456359623,0.0269731809988537,0.101776718815736,NA,NA,0.202346433510282,0.185714285714286,0.239073854206818,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219881744271988,0.0221615229652079,0.138248847926267
"ZCHHRLHTBGRGOT-SNAWJCMRSA-N",NA,NA,NA,NA,NA,NA,0.086690846052097,NA,0.14056925714679,0.714078370355446,0.356714127886668,0.086391584827998,0.612551907290091,0.030523497717782,0.206719799090172,NA,NA,0.196835224551077,NA,NA,NA,0.083276609377467,NA,0.790776074246963,NA,0.0612804478434758,0.214909491060319,0.352824824191135,NA,NA,NA,0.107788474428721,0.0228294913129871,NA,0.271853985946701,NA,0.114938260075758,NA,0.0723814517639038,0.302363416254799,NA,0.294984044219179,NA,NA,NA,0.0575143361128822,0.457937222460571,0.631845276737869,NA,NA,NA,0.243892534803936,0.0396773518415229,NA,NA,NA,0.609664044704754,NA,0.228048342522089,NA,0.0373329086895508,NA,NA,0.220413079359415,0.146938775510204,0.264239523070693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248847926267281
"ZCHHRLHTBGRGOT-PLNGDYQASA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.134431661229802,0.622942925512725,0.309404951287922,0.0762575612221943,NA,0.33479339659959,0.293924512248448,NA,NA,0.227596092221655,NA,NA,NA,0.083276609377467,NA,0.706144013064759,NA,NA,0.352348375297544,0.651429920224257,NA,NA,NA,0.126051887478697,0.0460417864908264,NA,0.279456310384144,NA,0.196282003495625,NA,0.0372387059819593,0.319368767659907,NA,0.28653584171352,NA,NA,NA,0.187701567265749,0.0652395690136739,0.368518675944487,NA,NA,NA,0.183312612650373,0.0313907898095471,NA,NA,NA,0.258126560756067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138248847926267
"UFLHIIWVXFIJGU-ONEGZZNKSA-N",NA,NA,NA,NA,NA,NA,NA,NA,0.183017919197225,0.463671852325297,0.525379950957974,0.12569700864785,NA,0.030523497717782,0.274776005668679,NA,NA,0.19451749615143,NA,NA,NA,0.105224228273512,NA,0.742916263215346,NA,NA,0.253550740061519,0.231960856749157,NA,NA,NA,0.100422153349067,0.0460417864908264,NA,0.284723340949189,NA,0.206238714115184,NA,0.0823991026211834,0.424121133563101,NA,0.296823505578543,NA,NA,NA,0.108277919132731,0.569189330872723,0.722289096936854,NA,NA,NA,0.260480574129688,0.0210038434341558,NA,NA,NA,0.419646700292434,NA,NA,0.308585104757672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UFLHIIWVXFIJGU-ARJAWSKDSA-N",NA,0.06972846128059,0.0980336880087876,0.0443090556632512,0.0340285425478885,0.714390705949636,0.0713331190334123,NA,0.109483424834874,0.662631666198671,0.444089613377875,0.105248434575727,0.398864349698857,0.13243089691447,0.135700038042756,NA,NA,0.184572000909504,NA,NA,NA,0.108142668320749,NA,0.712114106252873,NA,0.202295358541247,0.420778957506151,0.317276598472907,NA,NA,NA,0.159887160128502,0.0781551700349281,NA,0.289153813131099,NA,0.253852654957748,NA,0.0372387059819593,0.320659377508112,0.947489444446504,0.32849503766311,NA,NA,NA,0.108277919132731,0.439346543363815,0.660666780847521,NA,NA,NA,0.208861552448858,0.0231042277775713,0.0278508854041362,NA,NA,0.422905590951542,NA,NA,0.315521507423457,NA,NA,0,0.224026408529241,0.226530612244898,0.161479708543202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PEDCQBHIVMGVHV-UHFFFAOYSA-N",NA,NA,NA,NA,NA,NA,0.093775735221576,NA,0.0323426194562113,0.111835266112235,0.100631091652019,0.088326917356615,NA,NA,0.00463802622258489,NA,NA,0.00429258085420237,NA,NA,NA,0.0685119038814493,NA,0.0236254192450623,NA,NA,0.0298859705325726,0.0542197281580134,NA,NA,NA,0.0371641522409466,0.217078760082417,NA,0.0294814702691951,NA,0.0220731642916562,NA,0.048107892619505,0.0259566810064444,NA,0.0607208592598771,NA,NA,NA,0.0362963265688924,0.0476983399399405,0.0533191835753452,NA,NA,NA,0.0414191957662505,0.0728235999694261,NA,NA,NA,0.0232177099020846,NA,NA,NA,NA,NA,NA,0.229446402283981,0.216326530612245,0.142605456895295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OWBTYPJTUOEWEK-UHFFFAOYSA-N",NA,NA,NA,NA,0.127342738716196,0.0785363752957866,0.0904694536091525,NA,0.0412385283012103,0.0975541725146998,0.621454273079413,0.112042391274638,0.20066207806209,0.0452886470490027,0.15230590042475,NA,NA,0.0107314521355059,NA,NA,NA,0.126320903216171,NA,0.0446223176699808,NA,0.0679728771213606,0.0459784162039578,0.427476098199416,NA,NA,NA,0.0371641522409466,0.180041571139378,NA,0.0162219688074453,NA,0.0881976779208046,NA,0.0372387059819593,0.0574943539770708,0.228507922997759,0.144749315190077,NA,NA,NA,0.0741397556265677,0.0751055571987864,0.0831838834145211,NA,NA,NA,0.0639885517999312,0.0562504759054746,0.591490842760705,NA,NA,0.029518500995418,0,0.00796806765433281,0.305151950268895,NA,NA,0,0.303519650265424,0.26734693877551,0.203422489982994,0.111240040559342,0.0747448102240502,0.182550933207734,0.0126426570081323,0.0347805737943945,0.166428025460516,0.0515095843507095,0.280597933912568,0.611890264760211,NA,NA,NA
"HPXRVTGHNJAIIH-UHFFFAOYSA-N",NA,NA,0.0207009836462772,0.0295393704421675,NA,NA,0.0282448657866556,NA,0.142847295096134,NA,NA,NA,NA,0.48451399960114,0.241053398452023,NA,NA,0.125513975759358,NA,NA,NA,NA,NA,NA,NA,NA,0.512327309187299,NA,NA,NA,NA,NA,0.133499524355546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226963412529208,NA,NA,NA,NA,NA,NA,0.340399035497361,NA,NA,NA,NA,0.236673060623634,0.171428571428571,0.0849341324155801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
