"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"NGAZZOYFWWSOGK-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0746836236136889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"WRMNZCZEMHIOCP-UHFFFAOYSA-N";NA;NA;NA;NA;0.0913537250952253;0.524662220955499;0.199473763017658;NA;0.228486213801044;0.0983402530881928;0.19660704374179;0.0817129278778593;0.234313327596926;0.143944299626541;0.194591452386379;NA;NA;0.0562183295828034;NA;NA;NA;0.558935386336735;NA;0.545886325811844;NA;0.0949327047083631;0.369018478225265;0.0244575328404759;NA;NA;NA;0.0702922923720529;0.485068137850054;NA;0.191529842167729;NA;0.0206961903155233;NA;0.169032713345405;0.70199222408376;0.888463937845543;0.352864939831295;NA;0.249352429783231;NA;0.111765913496228;0.0826659371729038;0.0841093648907608;NA;NA;NA;0.212187922978357;0.301009567947151;0.0264237099168821;NA;NA;0.00593198404905984;NA;0.0110003644632136;0.476809396172531;NA;NA;0.580083301779629;0.388098318240621;0.197959183673469;0.213153509281866;0.473822777192718;0.0389858885434107;0.0892491465469881;0.0255586687623864;0.464036169338266;0.280212012801617;0.100657482780213;0.335773414517343;0.087706881533101;NA;NA;0.110599078341014
"WVDDGKGOMKODPV-UHFFFAOYSA-N";0.209494857640613;0.789473684210526;0.0439493245459318;0.188405797101449;0.119992836633196;0.254276157016603;0.3738493090398;NA;0.169875384103223;0.097670672969527;0.254212674462793;0.123985231748243;0.248625257732927;0.0975921822817223;0.184751413590369;NA;NA;0.032124759761602;NA;NA;NA;0.615798134884074;NA;0.251419518379321;NA;0.108279193869162;0.507544178865078;0.00349393326292512;NA;NA;NA;0.0669546755030773;0.452229688305792;NA;0.393108467635493;NA;0.0626562072211885;NA;0.203015348430733;0.318593012106027;0.691397386516009;0.124124463092785;NA;NA;NA;0.103463324685442;0.0535801835522886;0.0801041570388198;NA;NA;NA;0.376270963867836;0.272022324303084;0.014620916800589;NA;NA;0.0248544493994622;NA;NA;0.477319457171827;NA;NA;0.343809163195759;0.380336351875808;0.118367346938776;0.108191553953675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"OSWPMRLSEDHDFF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;0;0.181697363009713;0.833333333333333;0.248182124820216;0.0929359839165387;0.162337228870376;1;0.172027744489756;0.130997072159327;0.127014217172689;0.347826086956522;NA;0.0917131665785653;NA;0.122599576945398;0.6;0.151123112094738;NA;0.0597298241918206;0.126575909248279;0.0747832976635554;0.304903946413334;0.0841465209285251;0;0.0189861222048924;NA;0.0226782300932074;0.798737117405621;0.0295693924864024;0.136117510847326;0.0942261340389274;0.0282169176153989;NA;0.0358796114892149;0.085356337706032;0.0780962623484862;0.0929141952443129;NA;0.608606983211289;0;0.0566522623569887;0.0557445797785887;0.0882313000847832;0.0578261782322804;NA;NA;0.182271820181399;0.194626545156998;0.0434862198244053;0.0768550846473104;0.18852001252651;0.0615131199897684;0.164207834960346;0.0169601830142275;0.135678226937296;0.0412164029349096;NA;0.671336614918591;0.320827943078913;0.183673469387755;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0645161290322581
"QPJVMBTYPHYUOC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.165031988002264;NA;0.218600797254158;0.0402451053813121;0.308363829825428;0.848895425645104;NA;0.0883905229782598;0.192862021226509;NA;NA;0.0240935698212015;NA;NA;NA;0.0165801738549432;NA;0.018928679027313;NA;NA;0.14867247480942;0.238842652234279;NA;NA;NA;0.16845384416455;0.608479095219381;NA;0.115950856892072;NA;0.0118700566798464;NA;0.230184756352328;0.651307355905379;NA;0.0625783059257274;NA;0.376584675220737;NA;0.136673679928587;0.0877427733115997;0.120093546381338;NA;NA;NA;0.586056975580674;0.175398178822864;NA;NA;NA;0.902802111583136;NA;NA;0.481181773433227;NA;NA;NA;0.393272962483829;0.177551020408163;0.264827087289592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MTZQAGJQAFMTAQ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.209472988022128;NA;0.218600797254158;0.0520688421265191;0.249909952914631;0.909259323013237;0.14078828876915;0.127465052483669;0.20874391296106;NA;NA;0.0240935698212015;NA;NA;NA;0.118724322777655;NA;0.0135204850195093;NA;0.0127588285273841;0.0210397314588627;0.0244575328404759;NA;NA;NA;0.130892623222406;0.546944478151516;NA;0.070273225430022;NA;0.00752965223874878;NA;0.169032713345405;0.633486514228883;0.430018579940372;0.0157781622049465;NA;0.264317627274469;NA;0.0244187347458052;0.0280658104321512;0.0600781177791149;NA;NA;NA;0.339018296754061;0.214047837014952;0.0857508594599882;NA;NA;1;NA;NA;0.479088817638886;NA;NA;0.561151079136691;0.403622250970246;0.206122448979592;0.280975080417006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDHYEMXUFSJLGV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.319917836418007;0.0651210977544334;0.201171534551577;0.0585159769108264;NA;0.123310335247936;0.184751413590369;NA;NA;0.0401559497020024;NA;NA;NA;0.172328766405785;NA;0.0216327760312149;NA;NA;0.0799509795436784;0.0104817997887754;NA;NA;NA;0.120720846846293;0.518502948221007;NA;0.0925365695972027;NA;0.123683586713649;NA;0.485928209000125;0.611760481244579;NA;0.0318526995495627;NA;0.0772021384624236;NA;0.0868581470638695;0.0433744343042336;0.116099789542966;NA;NA;NA;0.201558657252402;0.223710251562974;NA;NA;NA;0.110723890145738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HUMNYLRZRPPJDN-UHFFFAOYSA-N";0.139173912626992;0.921052631578947;0.0744446891593021;0.260869565217391;0.220788592111085;0.500479210329913;0.261846229651457;0.666666666666667;0.233295607032353;0.677649582964276;0.448068163035337;0.340009262422652;0.120582199042101;0.175337253169275;0.210738498465801;NA;NA;0.032124759761602;NA;0.821389877031039;0.2;0.175879543496064;0.431654676258993;0.380102528761691;0.153500394197053;0.111530199120726;0.419969430575767;0.203371418230998;0.138153672619497;0.812971056528324;0.241500312375877;0.130368366508093;0.417471245331295;0.0458325826703314;0.188119960129059;0.0905030409739159;0.0369800719908799;0.151586190097866;0.08790457333371;0.632705256973349;0.750037596787158;0.0736232333333751;NA;0.0679424070631849;0.217344925505669;0.0494139663677452;0.102435228323094;0.15964200273855;0.113870392410491;0.252456613890322;0.264492753623188;0.567945386507688;0.233372666110996;0.0581212602211019;0.134602804171931;0.0867429901263875;0.180500872047368;0.224450440562671;0.0252698787125586;0.0360002686567081;0.0430829625271232;NA;0.180234759560772;0.354463130659767;0.138775510204082;0.203464713405418;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.306818181818182;0.69352107224077;0.276497695852535
"DTUQWGWMVIHBKE-UHFFFAOYSA-N";0.194389663837567;0.263157894736842;0.0528114109175752;0.217391304347826;0.222934682640076;0.0524238338946716;0.809738613048258;NA;0.30952165386857;0.137671660720026;0.182773090968127;0.373639036998021;0.116745773407017;0.0673126910418404;0.201603680595487;NA;NA;0.0803118994040049;NA;NA;NA;0.274587685211447;NA;0.0108163880156074;NA;0.0356785639834337;0.156339447502524;0.0314453993663261;NA;NA;NA;0.130892623222406;0.502256892174488;NA;0.162871205713732;NA;0.035924145950032;NA;0.302371456294725;0.413298651539776;0.633175806733622;0.121649534833614;NA;NA;NA;0.0607526881755535;0.116454530086481;0.231633948199306;NA;NA;NA;0.32966128439308;0.262359909755062;0.121307769456321;NA;NA;0.276784828959473;NA;0.0129140513771208;0.476956631041537;0.00806549550609723;NA;NA;0.411384217335058;0.293877551020408;0.206694312030901;0.463442154355348;0.206218607988519;0.22471869706138;0.0468120002733548;0.320728866968078;1;0.0731840951784596;0.410651980570569;0.150043554006969;NA;NA;NA
"KWOLFJPFCHCOCG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.153921737997299;0.25;0.189355373491726;0.157229583067532;0.382186237482074;0.855919660006749;0.114523807740881;0.121116821979814;0.158379191951678;NA;NA;0.0240935698212015;NA;0.516193432144314;0.4;0.114884344648901;NA;0.0691898315308056;0.225424224044039;0.0721088786910054;0.423205394479532;0.0446840106008341;0.207219409535087;0.965137875130168;NA;0.180224227153131;0.591314736389367;0.162528687137187;0.162871205713732;0.554690169045674;0.0260328911620458;NA;0.422932302431291;0.61008773353495;1;0.14817278148368;NA;0.0996555480516772;0.0856172082406031;0.034368925066753;0;0.126735157394361;0;NA;NA;1;0.146410935178797;0.0274893214799689;0.188630000432057;0.282541843801508;0.280486807299421;0.224450440562671;0.0342050925562569;0.0331369330754036;0.0505209172791784;NA;NA;0.426908150064683;0.26530612244898;0.25190869278766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KBEBGUQPQBELIU-CMDGGOBGSA-N";NA;NA;NA;NA;NA;NA;0.226138363029576;NA;0.169875384103223;0.0790677993602417;0.105191556857596;0.0613315686599651;NA;0.0736804863485571;0.100344292749055;NA;NA;0.0642495195232039;NA;NA;NA;0.218341620954511;NA;0.032607049479963;NA;NA;0.0504953555012705;0.0104817997887754;NA;NA;NA;0.042479450662387;0.636131975691514;NA;0.0856428281795633;NA;0.0118700566798464;NA;0.288273554907642;0.225387069111254;NA;0.0253431589870626;NA;NA;NA;0.0300165293055424;0.0459258716162473;0.144056825636131;NA;NA;NA;0.0261348662076641;0.301009567947151;NA;NA;NA;0.0452054510636852;NA;NA;NA;NA;NA;NA;0.367399741267788;0.206122448979592;0.293893474918937;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QWVGKYWNOKOFNN-UHFFFAOYSA-N";0.0301747466811738;NA;0.0580316399679101;NA;0.142596969196664;0.209897413000901;0.21280431305555;0.194444444444444;0.0923921468987892;0.0704412825442946;0.356481658660191;0.150786704758597;0.141701308275103;0.0887726047809954;0.0814956322060013;NA;NA;0.00803118994040049;NA;1;0.533333333333333;0.152230438497337;NA;0.0658688728818941;0.0397590061021268;0.124530264072258;0.650554476497275;0.409188823681312;0.0872400704731664;1;NA;0.0177220801785393;0.409768619029154;0.133418896201393;1;1;0.0314698242070873;0.0807505629587594;0;0.1816587022119;0;0.0304502595333998;NA;0.853188989381994;0;0.0216208102685753;0.0280658104321512;0.155480248308448;0.0307905982342931;0.205508408340885;NA;0.432350727977235;0.127086106082753;0.0250161654568048;1;0.447397572238824;0.0193158919627087;0.344742758760208;0.012310569438203;0.475633228510391;0.0426518148753088;NA;NA;0.284605433376455;0.1;0.0322959862548282;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.420454545454545;0.69352107224077;NA
"CHWNEIVBYREQRF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.17614223800723;NA;0.198975143287488;0.0690591367204792;0.182773090968127;0.0765538885886579;NA;0.0986753641336806;0.0826110263772647;NA;NA;0;NA;NA;NA;0.118724322777655;NA;0.0614565509291226;NA;NA;0.130507388022119;0.0139757330517005;NA;NA;NA;0.0402049666401572;0.599803870684691;NA;0.0767783283847266;NA;0.0319730225265036;NA;0.137150328190427;0.0264217558178481;NA;0.145596560277068;NA;1;NA;0.018820940186068;0.0484773089282611;0.160033056399563;NA;NA;NA;0.272572900667413;0.25269749520704;NA;NA;NA;0.0248544493994622;NA;NA;0.0414211663442545;NA;NA;NA;0.33117723156533;0.183673469387755;0.184087121652521;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RRAFCDWBNXTKKO-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.226138363029576;NA;0.248410298819234;0.0915704045160412;0.163991327099268;0.25563225657009;0.119006312860566;0.0887726047809954;0.138638142160919;NA;NA;0.0803118994040049;NA;NA;NA;0.0676698601747651;NA;0.0449893729365797;NA;0.109465235377752;0.0715350869601333;0.0446840106008341;NA;NA;NA;0.0447558028199043;0.586166040238695;NA;0.070273225430022;NA;0.0852502926238444;NA;0.153207402690204;0.0339318065839733;0.175589344211353;0.0189405390308015;NA;0.928987781756139;NA;0.0300165293055424;0.0535801835522886;0.140062857321038;NA;NA;NA;0.252954815206882;0.233372666110996;0.0299680464509575;NA;NA;0.21239260090503;0.180993293563185;NA;0.0236117618852027;NA;NA;0.60734570238546;0.393272962483829;0.179591836734694;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"SMQUZDBALVYZAC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0276636905327889;0.183300509147201;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LHGVFZTZFXWLCP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.190187109470982;NA;NA;NA;0.0431833845120216;0.0639832519315626;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.893082525872974;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.01139082074467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RUVINXPYWBROJD-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.195141609516939;0.156291289047529;NA;0.103802490738058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.147691824382699;NA;NA;NA;NA;NA;NA;0.78238726110855;NA;NA;NA;NA;NA;NA;NA;0.171135043233221;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.272577350806144;NA;NA;NA;NA;NA;0.040870669878624;NA;NA;0.406664142370314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZRSNZINYAWTAHE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.342619594257236;0.191770440669079;NA;0.0722213505806808;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0883332215342837;NA;NA;NA;NA;NA;NA;0.942736677022627;NA;NA;NA;NA;NA;NA;NA;0.135211419087373;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0183021164588721;NA;NA;NA;NA;NA;0.0420191488269521;NA;NA;0.664521014767134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WTWBUQJHJGUZCY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.100486306750219;NA;0.169929331936612;0.117291498411706;0.515522606206348;0.08477312532468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0469846015217125;NA;NA;NA;NA;NA;NA;NA;NA;0.10849974901585;NA;0.0606391196924769;NA;NA;NA;0.0935481300463534;0.140711480597516;NA;0.144562367230184;NA;0.0685474679233003;NA;0.340142075423899;NA;NA;NA;NA;NA;0.119468585323795;NA;NA;0.12572391439253;NA;0.0238705388165932;0.0312609480660826;0.0326362274719262;NA;0.418402120408936;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0921658986175115
"RDOXTESZEPMUJZ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.281689613054405;0.138888888888889;0.182776969706228;0.0485552891262417;NA;0.445811187078434;0.0948125334139706;0.0226339286177364;0.0032142413183099;NA;NA;NA;NA;0.977477766778133;0.333333333333333;0.129781251064657;NA;0.0501658425830834;0.191455913687819;0.0542922242618434;NA;NA;0.0812190273636934;0.47346990283599;NA;0.107345514819802;0.573092445028287;0.00325522617676136;NA;0.747929931861083;NA;NA;NA;NA;0.332270104834553;NA;NA;0.144562367230184;0.0213687344282739;0.000630413509571785;NA;NA;0.104188732363137;NA;NA;NA;NA;0.0192818550608046;0.862553536146834;0.149169282297113;NA;0.224450440562671;NA;0.0331125773909381;NA;NA;0.347595607724347;0.310478654592497;0.216326530612245;0.303582270795386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ZYEMGPIYFIJGTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.270579363049439;0;0.182776969706228;0.0740780671539698;NA;0.237680713439271;0.122762488893134;0.0226339286177364;0.263827218437312;NA;NA;NA;NA;0.0640219372537443;0.2;0.222382884202719;NA;0.127187049567049;0.0828924977313306;0.0685696265093889;NA;NA;0.0446793679473422;0.0419373538714039;NA;0;0.691881394695463;0.0427943510615087;0.10849974901585;0.956213239946307;0.0661225071476652;NA;NA;NA;0.10381940155501;0.140711480597516;NA;0.980850530195645;0.0285074537407549;0.0333281136972924;NA;0.261555360085982;0.0983693909597045;NA;NA;NA;NA;0.0261995129753166;0.0358865862545508;0.0751008904890025;0.12572391439253;0.142120307979525;0.0238705388165932;0.0420660255187206;0.0326362274719262;NA;0.439606209769027;0.395860284605433;0.263265306122449;0.303582270795386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0783410138248848
"RKFAZBXYICVSKP-WAYWQWQTSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.256239414147606;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SUSQOBVLVYHIEX-UHFFFAOYSA-N";0.159144211630461;0.736842105263158;0.0791278849430653;0.260869565217391;0.194185249876556;0.00796752644860591;0.362139995886379;NA;NA;NA;NA;0.0412830370466276;NA;0.24270457870076;0.162470655836507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0202121816862071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0110003644632136;NA;NA;NA;NA;0.346701164294955;0.238775510204082;0.322959862548282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"BJIOGJUNALELMI-ONEGZZNKSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0465372696465134;0.0474868517049667;0.0276636905327889;0.216177402771662;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0924384340094327;NA;NA;NA;NA;NA;NA;0.446384232049966;NA;NA;NA;NA;NA;NA;NA;0.078077436924393;NA;NA;0.909040018429316;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0186930696395936;NA;NA;NA;NA;NA;0.0372377262665657;NA;NA;0.385081408557365;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IWDCLRJOBJJRNH-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.170587113004747;0.361111111111111;0.0814477971503271;0.0855790273589745;NA;0.35743503889523;0.114148740146091;0.0901728386089548;0.257121363017442;NA;NA;NA;NA;0.893020690104462;0.533333333333333;0.205535956708036;0;0.0442746788063034;0.0732160197167264;0.0723364931530728;NA;0.239307600541167;0.0872718014879658;0.358515801485609;1;0.0172920082188494;0.749578884533806;0.117664475030034;0.666037998481472;0;0.0502256343940063;0.10511994849572;NA;NA;0.0807547405213498;0.140711480597516;NA;0.819430337513427;0.0248252307459035;0.0339585272068642;NA;0.516931824172912;0.0308384378499349;0.0562196091664608;0.221014492753623;NA;NA;0.0233704332348688;0.322669832053634;1;0.12572391439253;0.203058563579061;0.0138668706068718;0.0222423722842721;0.0505209172791784;NA;0.720181749337372;0.351875808538163;0.119387755102041;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HXDOZKJGKXYMEW-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.361842386478378;NA;NA;NA;0.0431833845120216;0.253130647265431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.376344740163778;NA;NA;NA;NA;NA;NA;NA;NA;0.901061870572076;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.475633228510391;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LCHYEKKJCUJAKN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0.0743344718475328;NA;0.245527762727641;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0180833790151901;NA;NA;NA;NA;NA;NA;0.3242013123923;NA;NA;NA;NA;NA;NA;NA;0.152042968392578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.029698529991366;NA;NA;NA;NA;NA;0.0240888142255029;NA;NA;0.448315032184778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KJPRLNWUNMBNBZ-QPJJXVBHSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.24270457870076;0.256674271483756;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JFDZBHWFFUWGJE-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.553302429600516;0.0848026533839614;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00874029985734186;NA;NA;NA;NA;NA;NA;0.636446551517448;NA;NA;NA;NA;NA;NA;NA;0.538002197682847;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0185325087179344;NA;NA;NA;NA;NA;0.0336750976921601;NA;NA;0.631200302915562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"GEWDNTWNSAZUDX-SNAWJCMRSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.14096602328581;0.108843528994444;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0312670145621369;NA;NA;NA;NA;NA;NA;0.634183904857121;NA;NA;NA;NA;NA;NA;NA;0.491331776072922;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0279034666683268;NA;NA;NA;NA;NA;0.477553167982463;NA;NA;0.336236274138584;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QUKGYYKBILRGFE-UHFFFAOYSA-N";0.229635116044674;0.578947368421053;0.109330705701103;0.434782608695652;0.305483662956949;0.0514515428559067;0.384281016243605;NA;NA;NA;NA;NA;NA;0.0746836236136889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.379115337572983;NA;NA;NA;NA;0.0697251530692022;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.313065976714101;0.238775510204082;0.277745481791523;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"KLSLBUSXWBJMEC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.079136690647482;NA;NA;NA;NA;NA;NA;NA;0.0953221777288434;NA;NA;NA;0.103684629896843;NA;NA;0.0977161569327932;NA;NA;NA;NA;NA;0.331470718974806;NA;NA;NA;NA;NA;0.0759607561334434;0.0579710144927536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"RLSSMJSEOOYNOY-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.22169426302759;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.816970675610651;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.385510996119017;0.128571428571429;0.0193775917528969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"IXQGCWUGDFDQMF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.214490033170914;0.0559968558312946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.00221019076852323;NA;NA;NA;NA;NA;NA;0.0970101451776317;NA;NA;NA;NA;NA;NA;NA;0.28896900043258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0145868383244932;NA;NA;NA;NA;NA;0.0290343052070791;NA;NA;0.439227565316168;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"WPYMKLBDIGXBTP-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0901728386089548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
